Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,-0.010108321 -1.2694796E-003,0.021623638,
0.010000000,-0.010093378 -1.2571038E-003,0.021635454,
0.020000000,-0.010053862 -1.2275203E-003,0.021662880,
0.030000000,-0.010024507 -1.2140936E-003,0.021672855,
0.040000000,-0.010026166 -1.2372884E-003,0.021645005,
0.050000000,-0.010072957 -1.3109262E-003,0.021565571,
0.060000000,-0.010173286 -1.4431992E-003,0.021426406,
0.070000000,-0.010330818 -1.6376206E-003,0.021224026,
0.080000000,-0.010545363 -1.8939072E-003,0.020958730,
0.090000000,-0.010813704 -2.2087912E-003,0.020633791,
0.10000000,-0.011130347 -2.5767601E-003,0.020254721,
0.11000000,-0.011488189 -2.9907204E-003,0.019828606,
0.12000000,-0.011879122 -3.4425880E-003,0.019363522,
0.13000000,-0.012294552 -3.9238018E-003,0.018868018,
0.14000000,-0.012725843 -4.4257648E-003,0.018350683,
0.15000000,-0.013164696 -4.9402118E-003,0.017819774,
0.16000000,-0.013603445 -5.4595082E-003,0.017282922,
0.17000000,-0.014035299 -5.9768823E-003,0.016746898,
0.18000000,-0.014454510 -6.4865953E-003,0.016217444,
0.19000000,-0.014856492 -6.9840537E-003,0.015699165,
0.20000000,-0.015237876 -7.4658683E-003,0.015195462,
0.21000000,-0.015596524 -7.9298664E-003,0.014708528,
0.22000000,-0.015931504 -8.3750619E-003,0.014239373,
0.23000000,-0.016243015 -8.8015886E-003,0.013787894,
0.24000000,-0.016532297 -9.2106041E-003,0.013352967,
0.25000000,-0.016801503 -9.6041684E-003,0.012932569,
0.26000000,-0.017053563 -9.9851040E-003,0.012523919,
0.27000000,-0.017292024,-0.010356842,0.012123631
0.28000000,-0.017520887,-0.010723260,0.011727874
0.29000000,-0.017744446,-0.011088520,0.011332536
0.30000000,-0.017967112,-0.011456897,0.010933391
0.31000000,-0.018193264,-0.011832630,0.010526251
0.32000000,-0.018427088,-0.012219763,0.010107124
0.33000000,-0.018672443,-0.012622012,9.6723449E-003
0.34000000,-0.018932734,-0.013042642,9.2186999E-003
0.35000000,-0.019210807,-0.013484357,8.7435353E-003
0.36000000,-0.019508856,-0.013949214,8.2448431E-003
0.37000000,-0.019828357,-0.014438553,7.7213305E-003
0.38000000,-0.020170022,-0.014952951,7.1724680E-003
0.39000000,-0.020533764,-0.015492191,6.5985174E-003
0.40000000,-0.020918696,-0.016055258,6.0005393E-003
0.41000000,-0.021323143,-0.016640346,5.3803819E-003
0.42000000,-0.021744670,-0.017244894,4.7406502E-003
0.43000000,-0.022180136,-0.017865631,4.0846587E-003
0.44000000,-0.022625755,-0.018498637,3.4163683E-003
0.45000000,-0.023077180,-0.019139428,2.7403094E-003
0.46000000,-0.023529590,-0.019783038,2.0614932E-003
0.47000000,-0.023977795,-0.020424120,1.3853136E-003
0.48000000,-0.024416342,-0.021057055,7.1744194E-004
0.49000000,-0.024839630,-0.021676059,6.3716916E-005
0.50000000,-0.025242029,-0.022275299 -5.6996814E-004,
0.51000000,-0.025617994,-0.022849005 -1.1777774E-003,
0.52000000,-0.025962182,-0.023391586 -1.7540452E-003,
0.53000000,-0.026269561,-0.023897729 -2.2933780E-003,
0.54000000,-0.026535520,-0.024362509 -2.7907578E-003,
0.55000000,-0.026755963,-0.024781478 -3.2416335E-003,
0.56000000,-0.026927394,-0.025150745 -3.6419993E-003,
0.57000000,-0.027047000,-0.025467054 -3.9884688E-003,
0.58000000,-0.027112713,-0.025727842 -4.2783310E-003,
0.59000000,-0.027123259,-0.025931281 -4.5095957E-003,
0.60000000,-0.027078203,-0.026076316 -4.6810236E-003,
0.61000000,-0.026977968,-0.026162684 -4.7921437E-003,
0.62000000,-0.026823849,-0.026190913 -4.8432544E-003,
0.63000000,-0.026618009,-0.026162317 -4.8354127E-003,
0.64000000,-0.026363467,-0.026078973 -4.7704078E-003,
0.65000000,-0.026064067,-0.025943684 -4.6507231E-003,
0.66000000,-0.025724443,-0.025759931 -4.4794856E-003,
0.67000000,-0.025349968,-0.025531819 -4.2604049E-003,
0.68000000,-0.024946700,-0.025264006 -3.9977024E-003,
0.69000000,-0.024521321,-0.024961633 -3.6960334E-003,
0.70000000,-0.024081066,-0.024630239 -3.3604019E-003,
0.71000000,-0.023633658,-0.024275683 -2.9960721E-003,
0.72000000,-0.023187235,-0.023904052 -2.6084770E-003,
0.73000000,-0.022750282,-0.023521582 -2.2031265E-003,
0.74000000,-0.022331570,-0.023134568 -1.7855169E-003,
0.75000000,-0.021940096,-0.022749292 -1.3610449E-003,
0.76000000,-0.021585033,-0.022371944 -9.3492577E-004,
0.77000000,-0.021275700,-0.022008563 -5.1212073E-004,
0.78000000,-0.021021531,-0.021664980 -9.7273081E-005,
0.79000000,-0.020832073,-0.021346785,3.0534358E-004
0.80000000,-0.020716998,-0.021059292,6.9186371E-004
0.81000000,-0.020686137,-0.020807540,1.0588527E-003
0.82000000,-0.020749536,-0.020596300,1.4033126E-003
0.83000000,-0.020917542,-0.020430105,1.7226690E-003
0.84000000,-0.021200918,-0.020313311,2.0147376E-003
0.85000000,-0.021610986,-0.020250169,2.2776685E-003
0.86000000,-0.022159808,-0.020244936,2.5098672E-003
0.87000000,-0.022860405,-0.020302006,2.7098908E-003
0.88000000,-0.023727013,-0.020426078,2.8763174E-003
0.89000000,-0.024775387,-0.020622349,3.0075883E-003
0.90000000,-0.026023149,-0.020896744,3.1018202E-003
0.91000000,-0.027490191,-0.021256189,3.1565867E-003
0.92000000,-0.029199133,-0.021708915,3.1686671E-003
0.93000000,-0.031175838,-0.022264804,3.1337603E-003
0.94000000,-0.033450006,-0.022935789,3.0461614E-003
0.95000000,-0.036055829,-0.023736296,2.8983982E-003
0.96000000,-0.039032737,-0.024683744,2.6808249E-003
0.97000000,-0.042426232,-0.025799103,2.3811677E-003
0.98000000,-0.046288829,-0.027107521,1.9840189E-003
0.99000000,-0.050681110,-0.028639026,1.4702725E-003
1.0000000,-0.055672917,-0.030429312,8.1649319E-004
