Rel. Pupil,0.4861,0.5876,0.6563
0.00000000 -8.0473749E-003 -7.6794702E-003,0.049156683,,
0.010000000 -8.0447093E-003 -7.6770122E-003,0.049158989,,
0.020000000 -8.0340513E-003 -7.6671836E-003,0.049168210,,
0.030000000 -8.0163045E-003 -7.6508149E-003,0.049183567,,
0.040000000 -7.9914936E-003 -7.6279248E-003,0.049205044,,
0.050000000 -7.9596532E-003 -7.5985390E-003,0.049232620,,
0.060000000 -7.9208278E-003 -7.5626911E-003,0.049266265,,
0.070000000 -7.8750719E-003 -7.5204220E-003,0.049305944,,
0.080000000 -7.8224499E-003 -7.4717799E-003,0.049351615,,
0.090000000 -7.7630365E-003 -7.4168210E-003,0.049403229,,
0.10000000 -7.6969161E-003 -7.3556086E-003,0.049460733,,
0.11000000 -7.6241834E-003 -7.2882139E-003,0.049524064,,
0.12000000 -7.5449433E-003 -7.2147158E-003,0.049593154,,
0.13000000 -7.4593110E-003 -7.1352008E-003,0.049667928,,
0.14000000 -7.3674120E-003 -7.0497633E-003,0.049748305,,
0.15000000 -7.2693820E-003 -6.9585056E-003,0.049834196,,
0.16000000 -7.1653674E-003 -6.8615379E-003,0.049925506,,
0.17000000 -7.0555251E-003 -6.7589784E-003,0.050022132,,
0.18000000 -6.9400228E-003 -6.6509535E-003,0.050123966,,
0.19000000 -6.8190388E-003 -6.5375978E-003,0.050230889,,
0.20000000 -6.6927623E-003 -6.4190541E-003,0.050342779,,
0.21000000 -6.5613938E-003 -6.2954739E-003,0.050459503,,
0.22000000 -6.4251444E-003 -6.1670170E-003,0.050580924,,
0.23000000 -6.2842371E-003 -6.0338519E-003,0.050706895,,
0.24000000 -6.1389057E-003 -5.8961560E-003,0.050837262,,
0.25000000 -5.9893961E-003 -5.7541154E-003,0.050971863,,
0.26000000 -5.8359656E-003 -5.6079255E-003,0.051110528,,
0.27000000 -5.6788835E-003 -5.4577907E-003,0.051253079,,
0.28000000 -5.5184310E-003 -5.3039249E-003,0.051399329,,
0.29000000 -5.3549017E-003 -5.1465514E-003,0.051549085,,
0.30000000 -5.1886015E-003 -4.9859033E-003,0.051702144,,
0.31000000 -5.0198491E-003 -4.8222236E-003,0.051858292,,
0.32000000 -4.8489757E-003 -4.6557651E-003,0.052017310,,
0.33000000 -4.6763259E-003 -4.4867912E-003,0.052178967,,
0.34000000 -4.5022573E-003 -4.3155753E-003,0.052343024,,
0.35000000 -4.3271411E-003 -4.1424017E-003,0.052509232,,
0.36000000 -4.1513621E-003 -3.9675657E-003,0.052677334,,
0.37000000 -3.9753192E-003 -3.7913735E-003,0.052847060,,
0.38000000 -3.7994256E-003 -3.6141425E-003,0.053018133,,
0.39000000 -3.6241089E-003 -3.4362018E-003,0.053190263,,
0.40000000 -3.4498114E-003 -3.2578925E-003,0.053363151,,
0.41000000 -3.2769908E-003 -3.0795674E-003,0.053536488,,
0.42000000 -3.1061198E-003 -2.9015919E-003,0.053709950,,
0.43000000 -2.9376871E-003 -2.7243441E-003,0.053883207,,
