Rel. Pupil,0.4861,0.5876,0.6563
0.00000000 -5.8513617E-003,5.6749497E-003,0.090007364,
0.010000000 -5.8512814E-003,5.6715127E-003,0.090002187,
0.020000000 -5.8509582E-003,5.6577712E-003,0.089981485,
0.030000000 -5.8504118E-003,5.6348915E-003,0.089947011,
0.040000000 -5.8496309E-003,5.6029077E-003,0.089898806,
0.050000000 -5.8486000E-003,5.5618667E-003,0.089836929,
0.060000000 -5.8473002E-003,5.5118284E-003,0.089761455,
0.070000000 -5.8457098E-003,5.4528645E-003,0.089672475,
0.080000000 -5.8438050E-003,5.3850580E-003,0.089570093,
0.090000000 -5.8415609E-003,5.3085025E-003,0.089454427,
0.10000000 -5.8389526E-003,5.2233006E-003,0.089325609,
0.11000000 -5.8359566E-003,5.1295634E-003,0.089183783,
0.12000000 -5.8325522E-003,5.0274088E-003,0.089029101,
0.13000000 -5.8287227E-003,4.9169600E-003,0.088861727,
0.14000000 -5.8244578E-003,4.7983439E-003,0.088681830,
0.15000000 -5.8197549E-003,4.6716898E-003,0.088489587,
0.16000000 -5.8146216E-003,4.5371266E-003,0.088285175,
0.17000000 -5.8090778E-003,4.3947817E-003,0.088068778,
0.18000000 -5.8031579E-003,4.2447779E-003,0.087840576,
0.19000000 -5.7969136E-003,4.0872315E-003,0.087600747,
0.20000000 -5.7904169E-003,3.9222496E-003,0.087349464,
0.21000000 -5.7837626E-003,3.7499274E-003,0.087086893,
0.22000000 -5.7770716E-003,3.5703452E-003,0.086813189,
0.23000000 -5.7704943E-003,3.3835651E-003,0.086528492,
0.24000000 -5.7642142E-003,3.1896281E-003,0.086232927,
0.25000000 -5.7584514E-003,2.9885503E-003,0.085926596,
0.26000000 -5.7534669E-003,2.7803195E-003,0.085609581,
0.27000000 -5.7495663E-003,2.5648909E-003,0.085281933,
0.28000000 -5.7471044E-003,2.3421833E-003,0.084943672,
0.29000000 -5.7464900E-003,2.1120748E-003,0.084594782,
0.30000000 -5.7481903E-003,1.8743980E-003,0.084235209,
0.31000000 -5.7527363E-003,1.6289355E-003,0.083864851,
0.32000000 -5.7607279E-003,1.3754147E-003,0.083483558,
0.33000000 -5.7728394E-003,1.1135027E-003,0.083091123,
0.34000000 -5.7898257E-003,8.4280064E-004,0.082687280,
0.35000000 -5.8125278E-003,5.6283808E-004,0.082271698,
0.36000000 -5.8418792E-003,2.7306694E-004,0.081843972,
0.37000000 -5.8789131E-003 -2.7144788E-005,0.081403619,,
0.38000000 -5.9247683E-003 -3.3851963E-004,0.080950073,,
0.39000000 -5.9806971E-003 -6.6187747E-004,0.080482676,,
0.40000000 -6.0480721E-003 -9.9814265E-004,0.080000670,,
0.41000000 -6.1283944E-003 -1.3483515E-003,0.079503194,,
0.42000000 -6.2233012E-003 -1.7136598E-003,0.078989272,,
0.43000000 -6.3345741E-003 -2.0953515E-003,0.078457806,,
0.44000000 -6.4641477E-003 -2.4948460E-003,0.077907571,,
0.45000000 -6.6141185E-003 -2.9137079E-003,0.077337201,,
0.46000000 -6.7867535E-003 -3.3536552E-003,0.076745185,,
0.47000000 -6.9845001E-003 -3.8165692E-003,0.076129854,,
0.48000000 -7.2099951E-003 -4.3045033E-003,0.075489373,,
0.49000000 -7.4660752E-003 -4.8196940E-003,0.074821732,,
0.50000000 -7.7557861E-003 -5.3645700E-003,0.074124735,,
0.51000000 -8.0823936E-003 -5.9417633E-003,0.073395988,,
0.52000000 -8.4493935E-003 -6.5541202E-003,0.072632888,,
0.53000000 -8.8605217E-003 -7.2047116E-003,0.071832617,,
