Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,0.061288858,-0.020734149,-0.034287561
0.010000000,0.061293394,-0.020731561,-0.034285706
0.020000000,0.061311539,-0.020721207,-0.034278286
0.030000000,0.061341787,-0.020703944,-0.034265912
0.040000000,0.061384150,-0.020679763,-0.034248577
0.050000000,0.061438641,-0.020648651,-0.034226269
0.060000000,0.061505279,-0.020610592,-0.034198970
0.070000000,0.061584086,-0.020565565,-0.034166663
0.080000000,0.061675091,-0.020513547,-0.034129324
0.090000000,0.061778323,-0.020454510,-0.034086926
0.10000000,0.061893818,-0.020388421,-0.034039441
0.11000000,0.062021616,-0.020315248,-0.033986835
0.12000000,0.062161760,-0.020234950,-0.033929070
0.13000000,0.062314298,-0.020147485,-0.033866106
0.14000000,0.062479282,-0.020052807,-0.033797900
0.15000000,0.062656768,-0.019950866,-0.033724403
0.16000000,0.062846816,-0.019841609,-0.033645564
0.17000000,0.063049493,-0.019724977,-0.033561328
0.18000000,0.063264865,-0.019600909,-0.033471638
0.19000000,0.063493007,-0.019469341,-0.033376430
0.20000000,0.063733997,-0.019330204,-0.033275640
0.21000000,0.063987916,-0.019183424,-0.033169197
0.22000000,0.064254850,-0.019028925,-0.033057029
0.23000000,0.064534890,-0.018866626,-0.032939059
0.24000000,0.064828131,-0.018696444,-0.032815206
0.25000000,0.065134673,-0.018518290,-0.032685387
0.26000000,0.065454619,-0.018332071,-0.032549513
0.27000000,0.065788077,-0.018137692,-0.032407493
0.28000000,0.066135160,-0.017935051,-0.032259231
0.29000000,0.066495986,-0.017724046,-0.032104628
0.30000000,0.066870676,-0.017504568,-0.031943580
0.31000000,0.067259357,-0.017276504,-0.031775981
0.32000000,0.067662159,-0.017039739,-0.031601720
0.33000000,0.068079219,-0.016794151,-0.031420681
0.34000000,0.068510676,-0.016539616,-0.031232746
0.35000000,0.068956675,-0.016276005,-0.031037792
0.36000000,0.069417367,-0.016003186,-0.030835692
0.37000000,0.069892905,-0.015721020,-0.030626316
0.38000000,0.070383449,-0.015429367,-0.030409528
0.39000000,0.070889164,-0.015128080,-0.030185189
0.40000000,0.071410217,-0.014817010,-0.029953156
0.41000000,0.071946784,-0.014496001,-0.029713282
0.42000000,0.072499043,-0.014164895,-0.029465415
0.43000000,0.073067178,-0.013823528,-0.029209398
0.44000000,0.073651378,-0.013471732,-0.028945073
0.45000000,0.074251838,-0.013109335,-0.028672274
0.46000000,0.074868757,-0.012736159,-0.028390832
0.47000000,0.075502339,-0.012352023,-0.028100574
0.48000000,0.076152794,-0.011956740,-0.027801323
0.49000000,0.076820338,-0.011550118,-0.027492895
0.50000000,0.077505191,-0.011131963,-0.027175104
0.51000000,0.078207579,-0.010702072,-0.026847759
0.52000000,0.078927733,-0.010260240,-0.026510662
0.53000000,0.079665892 -9.8062573E-003,-0.026163614,
0.54000000,0.080422297 -9.3399069E-003,-0.025806408,
0.55000000,0.081197198 -8.8609685E-003,-0.025438834,
0.56000000,0.081990847 -8.3692161E-003,-0.025060677,
0.57000000,0.082803506 -7.8644187E-003,-0.024671716,
0.58000000,0.083635439 -7.3463400E-003,-0.024271726,
0.59000000,0.084486920 -6.8147384E-003,-0.023860476,
0.60000000,0.085358226 -6.2693669E-003,-0.023437731,
0.61000000,0.086249641 -5.7099732E-003,-0.023003251,
0.62000000,0.087161455 -5.1362992E-003,-0.022556789,
0.63000000,0.088093964 -4.5480815E-003,-0.022098094,
0.64000000,0.089047472 -3.9450511E-003,-0.021626910,
0.65000000,0.090022287 -3.3269331E-003,-0.021142974,
0.66000000,0.091018726 -2.6934468E-003,-0.020646019,
0.67000000,0.092037111 -2.0443058E-003,-0.020135771,
0.68000000,0.093077770 -1.3792177E-003,-0.019611953,
0.69000000,0.094141041 -6.9788393E-004,-0.019074278,
0.70000000,0.095227264,0.00000000,-0.018522457
0.71000000,0.096336791,7.1474488E-004,-0.017956194
0.72000000,0.097469977,1.4466678E-003,-0.017375185
0.73000000,0.098627187,2.1960920E-003,-0.016779123
0.74000000,0.099808792,2.9633476E-003,-0.016167693
0.75000000,0.10101517,3.7487709E-003,-0.015540574
0.76000000,0.10224671,4.5527050E-003,-0.014897439
0.77000000,0.10350380,5.3754997E-003,-0.014237955
0.78000000,0.10478684,6.2175118E-003,-0.013561780
0.79000000,0.10609625,7.0791049E-003,-0.012868569
0.80000000,0.10743244,7.9606496E-003,-0.012157968
0.81000000,0.10879584,8.8625239E-003,-0.011429617
0.82000000,0.11018687,9.7851128E-003,-0.010683147
0.83000000,0.11160599,0.010728809 -9.9181859E-003,
0.84000000,0.11305363,0.011694012 -9.1343508E-003,
0.85000000,0.11453027,0.012681131 -8.3312534E-003,
0.86000000,0.11603636,0.013690579 -7.5084974E-003,
0.87000000,0.11757238,0.014722781 -6.6656791E-003,
0.88000000,0.11913883,0.015778168 -5.8023873E-003,
0.89000000,0.12073618,0.016857180 -4.9182029E-003,
0.90000000,0.12236496,0.017960263 -4.0126990E-003,
0.91000000,0.12402566,0.019087874 -3.0854407E-003,
0.92000000,0.12571881,0.020240478 -2.1359848E-003,
0.93000000,0.12744495,0.021418548 -1.1638800E-003,
0.94000000,0.12920462,0.022622566 -1.6866644E-004,
0.95000000,0.13099837,0.023853023,8.5012416E-004
0.96000000,0.13282676,0.025110419,1.8929689E-003
0.97000000,0.13469036,0.026395264,2.9603537E-003
0.98000000,0.13658977,0.027708077,4.0527735E-003
0.99000000,0.13852557,0.029049386,5.1707324E-003
1.0000000,0.14049837,0.030419730,6.3147439E-003
