Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,9.3271340E-003,0.031596761,0.065861290
0.010000000,9.2950607E-003,0.031565156,0.065830570
0.020000000,9.1669706E-003,0.031438937,0.065707892
0.030000000,8.9542072E-003,0.031229288,0.065504146
0.040000000,8.6578475E-003,0.030937280,0.065220408
0.050000000,8.2793927E-003,0.030564407,0.064858174
0.060000000,7.8207611E-003,0.030112577,0.064419359
0.070000000,7.2842802E-003,0.029584106,0.063906285
0.080000000,6.6726760E-003,0.028981705,0.063321674
0.090000000,5.9890606E-003,0.028308472,0.062668632
0.10000000,5.2369180E-003,0.027567874,0.061950639
0.11000000,4.4200884E-003,0.026763735,0.061171532
0.12000000,3.5427505E-003,0.025900214,0.060335486
0.13000000,2.6094014E-003,0.024981791,0.059446998
0.14000000,1.6248357E-003,0.024013242,0.058510864
0.15000000,5.9412244E-004,0.022999619,0.057532157
0.16000000 -4.7741981E-004,0.021946224,0.056516203,
0.17000000 -1.5842493E-003,0.020858583,0.055468556,
0.18000000 -2.7206290E-003,0.019742420,0.054394971,
0.19000000 -3.8806564E-003,0.018603628,0.053301371,
0.20000000 -5.0582945E-003,0.017448237,0.052193824,
0.21000000 -6.2474042E-003,0.016282382,0.051078505,
0.22000000 -7.4417788E-003,0.015112271,0.049961665,
0.23000000 -8.6351785E-003,0.013944150,0.048849598,
0.24000000 -9.8213676E-003,0.012784268,0.047748605,
0.25000000,-0.010994152,0.011638837,0.046664954
0.26000000,-0.012147418,0.010513999,0.045604848
0.27000000,-0.013275173,9.4157796E-003,0.044574382
0.28000000,-0.014371584,8.3500571E-003,0.043579505
0.29000000,-0.015431021,7.3225154E-003,0.042625981
0.30000000,-0.016448098,6.3386052E-003,0.041719344
0.31000000,-0.017417717,5.4035021E-003,0.040864864
0.32000000,-0.018335111,4.5220647E-003,0.040067497
0.33000000,-0.019195883,3.6987927E-003,0.039331851
0.34000000,-0.019996054,2.9377842E-003,0.038662138
0.35000000,-0.020732106,2.2426949E-003,0.038062140
0.36000000,-0.021401019,1.6166960E-003,0.037535159
0.37000000,-0.022000318,1.0624341E-003,0.037083986
0.38000000,-0.022528113,5.8199125E-004,0.036710857
