Rel. Pupil,0.4861,0.5876,0.6563
0.00000000,3.7505692E-004,3.7505692E-004,3.7505692E-004
0.010000000,3.4667882E-004,3.4667882E-004,3.4667882E-004
0.020000000,2.3319953E-004,2.3319953E-004,2.3319953E-004
0.030000000,4.4185092E-005,4.4185092E-005,4.4185092E-005
0.040000000 -2.2018754E-004 -2.2018754E-004 -2.2018754E-004,,,
0.050000000 -5.5967135E-004 -5.5967135E-004 -5.5967135E-004,,,
0.060000000 -9.7394767E-004 -9.7394767E-004 -9.7394767E-004,,,
0.070000000 -1.4626268E-003 -1.4626268E-003 -1.4626268E-003,,,
0.080000000 -2.0252476E-003 -2.0252476E-003 -2.0252476E-003,,,
0.090000000 -2.6612771E-003 -2.6612771E-003 -2.6612771E-003,,,
0.10000000 -3.3701101E-003 -3.3701101E-003 -3.3701101E-003,,,
0.11000000 -4.1510688E-003 -4.1510688E-003 -4.1510688E-003,,,
0.12000000 -5.0034024E-003 -5.0034024E-003 -5.0034024E-003,,,
0.13000000 -5.9262866E-003 -5.9262866E-003 -5.9262866E-003,,,
0.14000000 -6.9188226E-003 -6.9188226E-003 -6.9188226E-003,,,
0.15000000 -7.9800373E-003 -7.9800373E-003 -7.9800373E-003,,,
0.16000000 -9.1088816E-003 -9.1088816E-003 -9.1088816E-003,,,
0.17000000,-0.010304230,-0.010304230,-0.010304230
0.18000000,-0.011564882,-0.011564882,-0.011564882
0.19000000,-0.012889556,-0.012889556,-0.012889556
0.20000000,-0.014276894,-0.014276894,-0.014276894
0.21000000,-0.015725457,-0.015725457,-0.015725457
0.22000000,-0.017233726,-0.017233726,-0.017233726
0.23000000,-0.018800100,-0.018800100,-0.018800100
0.24000000,-0.020422895,-0.020422895,-0.020422895
0.25000000,-0.022100341,-0.022100341,-0.022100341
0.26000000,-0.023830586,-0.023830586,-0.023830586
0.27000000,-0.025611688,-0.025611688,-0.025611688
0.28000000,-0.027441617,-0.027441617,-0.027441617
0.29000000,-0.029318255,-0.029318255,-0.029318255
0.30000000,-0.031239389,-0.031239389,-0.031239389
0.31000000,-0.033202718,-0.033202718,-0.033202718
0.32000000,-0.035205840,-0.035205840,-0.035205840
0.33000000,-0.037246262,-0.037246262,-0.037246262
0.34000000,-0.039321388,-0.039321388,-0.039321388
0.35000000,-0.041428523,-0.041428523,-0.041428523
0.36000000,-0.043564870,-0.043564870,-0.043564870
0.37000000,-0.045727525,-0.045727525,-0.045727525
0.38000000,-0.047913478,-0.047913478,-0.047913478
0.39000000,-0.050119610,-0.050119610,-0.050119610
0.40000000,-0.052342687,-0.052342687,-0.052342687
0.41000000,-0.054579363,-0.054579363,-0.054579363
0.42000000,-0.056826172,-0.056826172,-0.056826172
0.43000000,-0.059079531,-0.059079531,-0.059079531
0.44000000,-0.061335726,-0.061335726,-0.061335726
0.45000000,-0.063590923,-0.063590923,-0.063590923
0.46000000,-0.065841157,-0.065841157,-0.065841157
0.47000000,-0.068082328,-0.068082328,-0.068082328
0.48000000,-0.070310199,-0.070310199,-0.070310199
0.49000000,-0.072520393,-0.072520393,-0.072520393
0.50000000,-0.074708388,-0.074708388,-0.074708388
0.51000000,-0.076869512,-0.076869512,-0.076869512
0.52000000,-0.078998941,-0.078998941,-0.078998941
0.53000000,-0.081091694,-0.081091694,-0.081091694
0.54000000,-0.083142626,-0.083142626,-0.083142626
0.55000000,-0.085146427,-0.085146427,-0.085146427
0.56000000,-0.087097613,-0.087097613,-0.087097613
0.57000000,-0.088990522,-0.088990522,-0.088990522
0.58000000,-0.090819310,-0.090819310,-0.090819310
0.59000000,-0.092577947,-0.092577947,-0.092577947
0.60000000,-0.094260199,-0.094260199,-0.094260199
0.61000000,-0.095859640,-0.095859640,-0.095859640
0.62000000,-0.097369630,-0.097369630,-0.097369630
0.63000000,-0.098783317,-0.098783317,-0.098783317
0.64000000,-0.10009362,-0.10009362,-0.10009362
0.65000000,-0.10129325,-0.10129325,-0.10129325
0.66000000,-0.10237464,-0.10237464,-0.10237464
0.67000000,-0.10333001,-0.10333001,-0.10333001
0.68000000,-0.10415132,-0.10415132,-0.10415132
0.69000000,-0.10483024,-0.10483024,-0.10483024
0.70000000,-0.10535820,-0.10535820,-0.10535820
0.71000000,-0.10572633,-0.10572633,-0.10572633
