Rel. Pupil,0.5500
0.00000000,-0.36425758
0.010000000,-0.36427463
0.020000000,-0.36434282
0.030000000,-0.36445642
0.040000000,-0.36461539
0.050000000,-0.36481965
0.060000000,-0.36506909
0.070000000,-0.36536360
0.080000000,-0.36570303
0.090000000,-0.36608722
0.10000000,-0.36651597
0.11000000,-0.36698909
0.12000000,-0.36750635
0.13000000,-0.36806749
0.14000000,-0.36867226
0.15000000,-0.36932036
0.16000000,-0.37001149
0.17000000,-0.37074534
0.18000000,-0.37152155
0.19000000,-0.37233978
0.20000000,-0.37319965
0.21000000,-0.37410078
0.22000000,-0.37504275
0.23000000,-0.37602517
0.24000000,-0.37704760
0.25000000,-0.37810960
0.26000000,-0.37921072
0.27000000,-0.38035050
0.28000000,-0.38152847
0.29000000,-0.38274417
0.30000000,-0.38399710
0.31000000,-0.38528679
0.32000000,-0.38661274
0.33000000,-0.38797446
0.34000000,-0.38937147
0.35000000,-0.39080326
0.36000000,-0.39226936
0.37000000,-0.39376929
0.38000000,-0.39530255
0.39000000,-0.39686870
0.40000000,-0.39846726
0.41000000,-0.40009779
0.42000000,-0.40175987
0.43000000,-0.40345307
0.44000000,-0.40517699
0.45000000,-0.40693127
0.46000000,-0.40871555
0.47000000,-0.41052950
0.48000000,-0.41237283
0.49000000,-0.41424526
0.50000000,-0.41614658
0.51000000,-0.41807657
0.52000000,-0.42003510
0.53000000,-0.42202204
0.54000000,-0.42403735
0.55000000,-0.42608099
0.56000000,-0.42815303
0.57000000,-0.43025356
0.58000000,-0.43238273
0.59000000,-0.43454079
0.60000000,-0.43672803
0.61000000,-0.43894483
0.62000000,-0.44119164
0.63000000,-0.44346899
0.64000000,-0.44577752
0.65000000,-0.44811796
0.66000000,-0.45049111
0.67000000,-0.45289792
0.68000000,-0.45533941
0.69000000,-0.45781676
0.70000000,-0.46033123
0.71000000,-0.46288423
0.72000000,-0.46547732
0.73000000,-0.46811219
0.74000000,-0.47079067
0.75000000,-0.47351477
0.76000000,-0.47628666
0.77000000,-0.47910867
0.78000000,-0.48198333
0.79000000,-0.48491336
0.80000000,-0.48790168
0.81000000,-0.49095142
0.82000000,-0.49406592
0.83000000,-0.49724877
0.84000000,-0.50050379
0.85000000,-0.50383505
0.86000000,-0.50724690
0.87000000,-0.51074394
0.88000000,-0.51433108
0.89000000,-0.51801353
0.90000000,-0.52179680
0.91000000,-0.52568675
0.92000000,-0.52968957
0.93000000,-0.53381181
0.94000000,-0.53806039
0.95000000,-0.54244263
0.96000000,-0.54696626
0.97000000,-0.55163941
0.98000000,-0.55647070
0.99000000,-0.56146916
1.0000000,-0.56664433
