Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20170059832_Example04P.zmx
Title:	US 2017/0059832 Example 4 (Panasonic Lumix G 25mm F1.7 Asph)
Date:	11/7/2025 5:14:27 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.2598223       1.6545749       1.2400832      0.69716035
      0.72100000       1.5551886       1.9600025       1.4811366      0.94235489
       1.4420000       2.2945634       2.7674876       2.1157538       1.5290622
       2.1630000       3.3391986       3.9572463       3.0496352       2.3547401
       2.8840000       4.6556009       5.4902104       4.2533925       3.4077816
       3.6050000       6.2338853       7.3494821       5.7135247       4.6830831
       4.3260000       8.0595354       9.5137876       7.4118206       6.1664069
       5.0470000       10.109615       11.953493       9.3224135       7.8348048
       5.7680000       12.355244       14.633494       11.413746       9.6593779
       6.4890000       14.766846       17.519629       13.652817       11.609123
       7.2100000       17.323233       20.590111       16.012704       13.657168
       7.9310000       20.028280       23.856771       18.486533       15.792179
       8.6520000       22.943525       27.406820       21.114874       18.040641
       9.3730000       26.256761       31.491183       24.043063       20.513315
       10.094000       30.442243       36.732191       27.653459       23.511597
       10.815000       36.696879       44.693671       32.917424       27.807260
