Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20170059832_Example04P.zmx
Title:	US 2017/0059832 Example 4 (Panasonic Lumix G 25mm F1.7 Asph)
Date:	11/7/2025 4:26:51 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000      1.00000000       1.8251043
      0.54075000      0.99976608       1.8253178
       1.0815000      0.99906663       1.8259566
       1.6222500      0.99790859       1.8270158
       2.1630000      0.99630380       1.8284866
       2.7037500      0.99426938       1.8303563
       3.2445000      0.99182831       1.8326074
       3.7852500      0.98901041       1.8352163
       4.3260000      0.97982243       1.8438008
       4.8667500      0.97643021       1.8470008
       5.4075000      0.97281151       1.8504328
       5.9482500      0.96854180       1.8545071
       6.4890000      0.95487459       1.8677318
       7.0297500      0.90235273       1.9213191
       7.5705000      0.87880953       1.9468850
       8.1112500      0.81440482       2.0224021
       8.6520000      0.74957245       2.1080498
       9.1927500      0.66601402       2.2363820
       9.7335000      0.62575100       2.3072088
       10.274250      0.50116288       2.5780909
       10.815000      0.45524436       2.7049883
