Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2019-219472_Example06P.zmx
Title:	JP 2019-219472 Example 6 (Sigma 28mm F1.4 DG HSM A)
Date:	11/7/2025 4:53:52 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.88391736      0.47944489      0.28115972       1.4265383
       1.4420000      0.86040469      0.44746256      0.25146302       1.3965568
       2.8840000      0.80153406      0.36346825      0.17783131       1.3177430
       4.3260000      0.73948846      0.26578289      0.13061866       1.2228313
       5.7680000      0.72424548      0.25715440      0.22308486       1.1670560
       7.2100000      0.83625906      0.48336686      0.43760992       1.2351386
       8.6520000       1.2149606       1.0241544      0.85547360       1.5514967
       10.094000       2.0921217       2.1072053       1.7092324       2.3052108
       11.536000       3.8762298       4.2120490       3.4124466       3.8329821
       12.978000       7.2719300       8.1618343       6.6537941       6.7333628
       14.420000       13.331802       15.167260       12.450125       11.916455
       15.862000       23.350312       26.699918       22.050735       20.511813
       17.304000       38.560663       44.132354       36.647671       33.607500
       18.746000       59.598436       68.060764       56.848168       51.787556
       20.188000       85.976210       97.672425       81.653774       74.108731
       21.630000       218.76863       270.85098       158.66091       127.05886
