Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US02601369-1.ZMX
Title:	Lens has no title.
Date:	11/7/2025 5:04:18 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in degrees.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.048746384     0.050886096     0.050918669     0.044119434
       1.0000000     0.048635741     0.050733057     0.050807745     0.044027707
       2.0000000     0.048310740     0.050283469     0.050480239     0.043757344
       3.0000000     0.047793054     0.049567318     0.049952670     0.043323435
       4.0000000     0.047121739     0.048639298     0.049254973     0.042753242
       5.0000000     0.046357546     0.047585851     0.048434110     0.042089353
       6.0000000     0.045588479     0.046534387     0.047558967     0.041393895
       7.0000000     0.044935420     0.045662459     0.046725934     0.040753204
       8.0000000     0.044555166     0.045201510     0.046063599     0.040281496
       9.0000000     0.044636413     0.045425941     0.045733504     0.040120791
       10.000000     0.045383498     0.046618175     0.045922419     0.040433315
       11.000000     0.046985955     0.049011402     0.046822000     0.041383301
       12.000000     0.049580419     0.052731738     0.048596509     0.043109636
       13.000000     0.053219615     0.057769169     0.051348004     0.045697944
       14.000000     0.057861928     0.063986802     0.055094468     0.049164938
       15.000000     0.063385141     0.071153442     0.059773662     0.053465220
