Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\WO2016-136352_Example02P.zmx
Title:	WO 2016/136352 Example 2 (Sony FE 90mm F2.8 Macro G OSS)
Date:	11/7/2025 5:16:28 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.24893933     0.066801164     0.083419301      0.41772143
       1.4420000      0.25347753     0.093096928     0.091171921      0.41361441
       2.8840000      0.26716205      0.14778693      0.11212118      0.40168493
       4.3260000      0.28991326      0.21288783      0.14194575      0.38314703
       5.7680000      0.32081256      0.28306646      0.17643920      0.36017429
       7.2100000      0.35743261      0.35355536      0.21083502      0.33627509
       8.6520000      0.39568213      0.41684280      0.23913102      0.31747372
       10.094000      0.43095120      0.46151815      0.25529342      0.31562716
       11.536000      0.46255572      0.47256156      0.26056711      0.35380415
       12.978000      0.50578610      0.43647568      0.28824877      0.46556243
       14.420000      0.61148806      0.37159971      0.42467117      0.68461112
       15.862000      0.86175451      0.44294263      0.73878291       1.0433208
       17.304000       1.3247818      0.84935404       1.2607037       1.5783709
       18.746000       2.0432235       1.5709041       2.0238772       2.3305766
       20.188000       3.0503521       2.6023652       3.0652053       3.3396125
       21.630000       4.3686768       3.9549213       4.4121194       4.6354053
