Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2018-132674_Example01P.zmx
Title:	JP 2018-132674 Example 1 (Canon TS-E135mm f4L Macro)
Date:	11/7/2025 4:53:39 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.22278834     0.087426885     0.027004044      0.37487499
       2.2420000      0.22287248     0.091614587     0.035920763      0.36880638
       4.4840000      0.22392591      0.10338791     0.057368634      0.35098854
       6.7260000      0.22803713      0.12089666     0.086999966      0.32257186
       8.9680000      0.23763524      0.14199651      0.12317998      0.28544277
       11.210000      0.25418063      0.16456986      0.16424705      0.24224608
       13.452000      0.27728222      0.18665920      0.20823816      0.19665135
       15.694000      0.30486575      0.20670570      0.25329311      0.15444789
       17.936000      0.33414786      0.22403521      0.29828980      0.12649919
       20.178000      0.36294777      0.23993056      0.34377810      0.12921469
       22.420000      0.39164511      0.26032672      0.39348070      0.16893956
       24.662000      0.42727310      0.30176904      0.45676547      0.24048660
       26.904000      0.49172726      0.39848306      0.55227760      0.34738706
       29.146000      0.63105441      0.60131865      0.71196689      0.50777439
       31.388000      0.91380221      0.97524039      0.98459171      0.75633381
       33.630000       1.4252939       1.6131603       1.4412672       1.1499515
