Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004303312_Example01P.zmx
Title:	US 4,303,312 Example 1 (Zeiss Vario-Sonnar T 3.5/70-210)
Date:	11/7/2025 4:17:51 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       3.6599668
       1.0800000      0.99974014       3.6604424
       2.1600000      0.99385861       3.6712575
       3.2400000      0.99254896       3.6736788
       4.3200000      0.99072523       3.6770585
       5.4000000      0.98838949       3.6814007
       6.4800000      0.97980053       3.6975011
       7.5600000      0.97648709       3.7037690
       8.6400000      0.97262552       3.7111142
       9.7200000      0.96428707       3.7271252
       10.800000      0.95951686       3.7363783
       11.880000      0.94431991       3.7663231
       12.960000      0.88070789       3.8999694
       14.040000      0.85040876       3.9688372
       15.120000      0.76842978       4.1751786
       16.200000      0.74546938       4.2389886
       17.280000      0.66829907       4.4770477
       18.360000      0.63188734       4.6042333
       19.440000      0.59248553       4.7548659
       20.520000      0.52172514       5.0670626
       21.600000      0.47747177       5.2966747
