Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US02084714-1.zmx
Title:	DOUBLE GAUSS
Date:	11/7/2025 4:19:42 PM

0 message(s) in output.
Wavelength: 0.550000 µm
Field values are in degrees
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       3.6727596
       1.0000000      0.99935486       3.6739449
       2.0000000      0.99742178       3.6775034
       3.0000000      0.99420782       3.6834427
       4.0000000      0.98972486       3.6917754
       5.0000000      0.98398973       3.7025184
       6.0000000      0.97702447       3.7156927
       7.0000000      0.96885668       3.7313221
       8.0000000      0.95951995       3.7494322
       9.0000000      0.94905481       3.7700478
       10.000000      0.93750942       3.7931908
       11.000000      0.92494119       3.8188750
       12.000000      0.90560290       3.8594339
       13.000000      0.89125658       3.8903720
       14.000000      0.87613332       3.9238049
       15.000000      0.85717480       3.9669599
       16.000000      0.82426111       4.0453873
       17.000000      0.78073977       4.1566107
       18.000000      0.75807645       4.2182858
       19.000000      0.73057706       4.2969420
       20.000000      0.69971802       4.3906718
